Date	Date in text	species_name	density
2014/7/7	2014-07-07	MESOCYCLOPS EDAX	1415
2014/7/7	2014-07-07	DIAPTOMID	524150
2014/7/7	2014-07-07	DAPHNIA MENDOTAE	33481
2014/7/7	2014-07-07	DAPHNIA PARVULA	2594
2014/7/7	2014-07-07	DAPHNIA PULICARIA	10846
2014/7/7	2014-07-07	LEPTODORA KINDTI	42
2014/7/21	2014-07-21	COPEPOD NAUPLII	19099
2014/7/21	2014-07-21	COPEPODITES	7781
2014/7/21	2014-07-21	DIACYCLOPS THOMASI	3537
2014/7/21	2014-07-21	MESOCYCLOPS EDAX	4951
2014/7/21	2014-07-21	DIAPTOMID	153496
2014/7/21	2014-07-21	DAPHNIA MENDOTAE	6602
2014/7/21	2014-07-21	DAPHNIA PULICARIA	3537
2014/7/21	2014-07-21	LEPTODORA KINDTI	14
2014/7/21	2014-07-21	BYTHOTREPHES LONGIMANUS	113
2014/8/4	2014-08-04	COPEPOD NAUPLII	53759
2014/8/4	2014-08-04	DIACYCLOPS THOMASI	2122
2014/8/4	2014-08-04	MESOCYCLOPS EDAX	5659
2014/8/4	2014-08-04	DIAPTOMID	168351
2014/8/4	2014-08-04	DAPHNIA MENDOTAE	1179
2014/8/4	2014-08-04	DAPHNIA PULICARIA	2358
2014/8/4	2014-08-04	BYTHOTREPHES LONGIMANUS	42
2014/8/20	2014-08-20	COPEPOD NAUPLII	34660
2014/8/20	2014-08-20	COPEPODITES	3537
2014/8/20	2014-08-20	DIACYCLOPS THOMASI	707
2014/8/20	2014-08-20	MESOCYCLOPS EDAX	3537
2014/8/20	2014-08-20	DIAPTOMID	92664
2014/8/20	2014-08-20	DAPHNIA MENDOTAE	707
2014/8/20	2014-08-20	DAPHNIA PULICARIA	1179
2014/8/20	2014-08-20	BYTHOTREPHES LONGIMANUS	113
2014/9/2	2014-09-02	COPEPOD NAUPLII	32538
2014/9/2	2014-09-02	DIACYCLOPS THOMASI	2122
2014/9/2	2014-09-02	MESOCYCLOPS EDAX	4244
2014/9/2	2014-09-02	DIAPTOMID	110347
2014/9/2	2014-09-02	BYTHOTREPHES LONGIMANUS	14
2014/9/28	2014-09-28	COPEPOD NAUPLII	7781
2014/9/28	2014-09-28	MESOCYCLOPS EDAX	1415
2014/9/28	2014-09-28	DIAPTOMID	53052
2014/9/28	2014-09-28	BYTHOTREPHES LONGIMANUS	42
2014/10/30	2014-10-30	COPEPOD NAUPLII	342360
2014/10/30	2014-10-30	COPEPODITES	4244
2014/10/30	2014-10-30	DIACYCLOPS THOMASI	29709
2014/10/30	2014-10-30	MESOCYCLOPS EDAX	5659
2014/10/30	2014-10-30	DIAPTOMID	681891
2014/10/30	2014-10-30	CHYDORUS	1415
2014/10/30	2014-10-30	SINOBOSMINA FRYEI	943
2014/10/30	2014-10-30	BYTHOTREPHES LONGIMANUS	3254
2015/2/11	2015-02-11	COPEPOD NAUPLII	432901
2015/2/11	2015-02-11	COPEPODITES	4244
2015/2/11	2015-02-11	DIACYCLOPS THOMASI	647937
2015/2/11	2015-02-11	DIAPTOMID	546078
2015/2/11	2015-02-11	DAPHNIA MENDOTAE	472
2015/4/10	2015-04-10	COPEPOD NAUPLII	456244
2015/4/10	2015-04-10	COPEPODITES	178961
2015/4/10	2015-04-10	DIACYCLOPS THOMASI	419462
2015/4/10	2015-04-10	DIAPTOMID	319725
2015/4/10	2015-04-10	CHYDORUS	707
2015/4/10	2015-04-10	DAPHNIA MENDOTAE	472
2015/4/24	2015-04-24	COPEPOD NAUPLII	741308
2015/4/24	2015-04-24	COPEPODITES	134398
2015/4/24	2015-04-24	DIACYCLOPS THOMASI	642279
2015/4/24	2015-04-24	MESOCYCLOPS EDAX	2829
2015/4/24	2015-04-24	DIAPTOMID	345189
2015/4/24	2015-04-24	CHYDORUS	1415
2015/5/1	2015-05-01	COPEPOD NAUPLII	854485
2015/5/1	2015-05-01	COPEPODITES	99030
2015/5/1	2015-05-01	DIACYCLOPS THOMASI	299919
2015/5/1	2015-05-01	MESOCYCLOPS EDAX	4244
2015/5/1	2015-05-01	DIAPTOMID	305577
2015/5/1	2015-05-01	CHYDORUS	472
2015/5/1	2015-05-01	DAPHNIA MENDOTAE	2829
2015/5/1	2015-05-01	SINOBOSMINA FRYEI	943
2015/5/13	2015-05-13	COPEPOD NAUPLII	1441590
2015/5/13	2015-05-13	COPEPODITES	243330
2015/5/13	2015-05-13	DIACYCLOPS THOMASI	939368
2015/5/13	2015-05-13	MESOCYCLOPS EDAX	1415
2015/5/13	2015-05-13	DIAPTOMID	836094
2015/5/13	2015-05-13	CHYDORUS	943
2015/5/13	2015-05-13	DAPHNIA MENDOTAE	15090
2015/5/13	2015-05-13	SINOBOSMINA FRYEI	12261
2015/5/27	2015-05-27	COPEPOD NAUPLII	936538
2015/5/27	2015-05-27	COPEPODITES	215036
2015/5/27	2015-05-27	DIACYCLOPS THOMASI	1641064
2015/5/27	2015-05-27	MESOCYCLOPS EDAX	2829
2015/5/27	2015-05-27	DIAPTOMID	4181885
2015/5/27	2015-05-27	CHYDORUS	943
2015/5/27	2015-05-27	DAPHNIA MENDOTAE	411209
2015/5/27	2015-05-27	DAPHNIA PULICARIA	10375
2015/5/27	2015-05-27	SINOBOSMINA FRYEI	126381
2015/6/8	2015-06-08	COPEPOD NAUPLII	265966
2015/6/8	2015-06-08	COPEPODITES	22635
2015/6/8	2015-06-08	DIACYCLOPS THOMASI	410266
2015/6/8	2015-06-08	MESOCYCLOPS EDAX	5659
2015/6/8	2015-06-08	DIAPTOMID	2789809
2015/6/8	2015-06-08	CHYDORUS	943
2015/6/8	2015-06-08	DAPHNIA MENDOTAE	546078
2015/6/8	2015-06-08	DAPHNIA PULICARIA	13204
2015/6/8	2015-06-08	SINOBOSMINA FRYEI	12261
2015/6/23	2015-06-23	COPEPOD NAUPLII	87712
2015/6/23	2015-06-23	DIACYCLOPS THOMASI	161277
2015/6/23	2015-06-23	DIAPTOMID	848826
2015/6/23	2015-06-23	DAPHNIA MENDOTAE	128267
2015/6/23	2015-06-23	DAPHNIA PARVULA	23579
2015/6/23	2015-06-23	DAPHNIA PULICARIA	50930
2015/6/23	2015-06-23	SINOBOSMINA FRYEI	943
2015/6/23	2015-06-23	BYTHOTREPHES LONGIMANUS	14
2015/7/8	2015-07-08	COPEPOD NAUPLII	76394
2015/7/8	2015-07-08	COPEPODITES	31124
2015/7/8	2015-07-08	DIACYCLOPS THOMASI	16977
2015/7/8	2015-07-08	MESOCYCLOPS EDAX	25465
2015/7/8	2015-07-08	DIAPTOMID	132983
2015/7/8	2015-07-08	DAPHNIA MENDOTAE	6602
2015/7/8	2015-07-08	DAPHNIA PULICARIA	3301
2015/7/8	2015-07-08	SINOBOSMINA FRYEI	236
2015/7/8	2015-07-08	BYTHOTREPHES LONGIMANUS	42
2015/7/20	2015-07-20	COPEPOD NAUPLII	505759
2015/7/20	2015-07-20	COPEPODITES	20513
2015/7/20	2015-07-20	DIACYCLOPS THOMASI	11318
2015/7/20	2015-07-20	MESOCYCLOPS EDAX	89127
2015/7/20	2015-07-20	DIAPTOMID	653596
2015/7/20	2015-07-20	DAPHNIA MENDOTAE	14147
2015/7/20	2015-07-20	DAPHNIA PULICARIA	7545
2015/7/20	2015-07-20	SINOBOSMINA FRYEI	472
2015/7/20	2015-07-20	BYTHOTREPHES LONGIMANUS	340
2015/8/3	2015-08-03	COPEPOD NAUPLII	241916
2015/8/3	2015-08-03	COPEPODITES	18391
2015/8/3	2015-08-03	DIACYCLOPS THOMASI	12732
2015/8/3	2015-08-03	MESOCYCLOPS EDAX	48100
2015/8/3	2015-08-03	DIAPTOMID	768895
2015/8/3	2015-08-03	DAPHNIA MENDOTAE	4716
2015/8/3	2015-08-03	DAPHNIA PULICARIA	5659
2015/8/3	2015-08-03	DIAPHANOSOMA BIRGEI	472
2015/8/3	2015-08-03	BYTHOTREPHES LONGIMANUS	71
2015/8/18	2015-08-18	COPEPOD NAUPLII	82053
2015/8/18	2015-08-18	COPEPODITES	14147
2015/8/18	2015-08-18	DIACYCLOPS THOMASI	5659
2015/8/18	2015-08-18	MESOCYCLOPS EDAX	26172
2015/8/18	2015-08-18	TROPOCYCLOPS	2122
2015/8/18	2015-08-18	DIAPTOMID	246867
2015/8/18	2015-08-18	DAPHNIA MENDOTAE	472
2015/8/18	2015-08-18	DAPHNIA PULICARIA	2594
2015/8/18	2015-08-18	BYTHOTREPHES LONGIMANUS	71
2015/8/31	2015-08-31	COPEPOD NAUPLII	156326
2015/8/31	2015-08-31	COPEPODITES	7781
2015/8/31	2015-08-31	DIACYCLOPS THOMASI	1415
2015/8/31	2015-08-31	MESOCYCLOPS EDAX	17684
2015/8/31	2015-08-31	DIAPTOMID	229183
2015/8/31	2015-08-31	BYTHOTREPHES LONGIMANUS	28
2015/10/7	2015-10-07	COPEPOD NAUPLII	188157
2015/10/7	2015-10-07	COPEPODITES	8488
2015/10/7	2015-10-07	DIACYCLOPS THOMASI	16977
2015/10/7	2015-10-07	MESOCYCLOPS EDAX	33953
2015/10/7	2015-10-07	TROPOCYCLOPS	1415
2015/10/7	2015-10-07	DIAPTOMID	236964
2015/10/7	2015-10-07	DAPHNIA MENDOTAE	2358
2015/10/7	2015-10-07	DAPHNIA PULICARIA	236
2015/10/7	2015-10-07	SINOBOSMINA FRYEI	472
2015/10/7	2015-10-07	BYTHOTREPHES LONGIMANUS	255
2015/11/2	2015-11-02	COPEPOD NAUPLII	350848
2015/11/2	2015-11-02	COPEPODITES	25465
2015/11/2	2015-11-02	DIACYCLOPS THOMASI	149959
2015/11/2	2015-11-02	MESOCYCLOPS EDAX	22635
2015/11/2	2015-11-02	TROPOCYCLOPS	5659
2015/11/2	2015-11-02	DIAPTOMID	485246
2015/11/2	2015-11-02	CHYDORUS	4244
2015/11/2	2015-11-02	DAPHNIA MENDOTAE	2829
2015/11/2	2015-11-02	BYTHOTREPHES LONGIMANUS	410
2016/1/27	2016-01-27	COPEPOD NAUPLII	244745
2016/1/27	2016-01-27	COPEPODITES	19806
2016/1/27	2016-01-27	DIACYCLOPS THOMASI	256770
2016/1/27	2016-01-27	DIAPTOMID	147837
2016/1/27	2016-01-27	CHYDORUS	236
2016/1/27	2016-01-27	DAPHNIA MENDOTAE	2358
2016/1/27	2016-01-27	DAPHNIA PULICARIA	472
2016/3/28	2016-03-28	COPEPOD NAUPLII	539005
2016/3/28	2016-03-28	COPEPODITES	90541
2016/3/28	2016-03-28	DIACYCLOPS THOMASI	393997
2016/3/28	2016-03-28	DIAPTOMID	69321
2016/3/28	2016-03-28	DAPHNIA MENDOTAE	707
2016/3/28	2016-03-28	DAPHNIA PULICARIA	1179
2016/4/12	2016-04-12	COPEPOD NAUPLII	1878736
2016/4/12	2016-04-12	COPEPODITES	123080
2016/4/12	2016-04-12	DIACYCLOPS THOMASI	623887
2016/4/12	2016-04-12	DIAPTOMID	113177
2016/4/12	2016-04-12	DAPHNIA MENDOTAE	943
2016/4/12	2016-04-12	DAPHNIA PULICARIA	5659
2016/4/25	2016-04-25	COPEPOD NAUPLII	874291
2016/4/25	2016-04-25	COPEPODITES	823362
2016/4/25	2016-04-25	DIACYCLOPS THOMASI	493734
2016/4/25	2016-04-25	MESOCYCLOPS EDAX	1415
2016/4/25	2016-04-25	DIAPTOMID	42441
2016/4/25	2016-04-25	DAPHNIA MENDOTAE	3301
2016/4/25	2016-04-25	DAPHNIA PULICARIA	17920
2016/5/11	2016-05-11	COPEPOD NAUPLII	393290
2016/5/11	2016-05-11	COPEPODITES	391875
2016/5/11	2016-05-11	DIACYCLOPS THOMASI	1188357
2016/5/11	2016-05-11	MESOCYCLOPS EDAX	18391
2016/5/11	2016-05-11	DIAPTOMID	100444
2016/5/11	2016-05-11	CHYDORUS	472
2016/5/11	2016-05-11	DAPHNIA MENDOTAE	7545
2016/5/11	2016-05-11	DAPHNIA PULICARIA	419697
2016/5/23	2016-05-23	COPEPOD NAUPLII	56588
2016/5/23	2016-05-23	COPEPODITES	19806
2016/5/23	2016-05-23	DIACYCLOPS THOMASI	581446
2016/5/23	2016-05-23	MESOCYCLOPS EDAX	9903
2016/5/23	2016-05-23	DIAPTOMID	101859
2016/5/23	2016-05-23	DAPHNIA MENDOTAE	943
2016/5/23	2016-05-23	DAPHNIA PULICARIA	308407
2016/6/7	2016-06-07	COPEPOD NAUPLII	287186
2016/6/7	2016-06-07	COPEPODITES	18391
2016/6/7	2016-06-07	DIACYCLOPS THOMASI	230598
2016/6/7	2016-06-07	MESOCYCLOPS EDAX	5659
2016/6/7	2016-06-07	DIAPTOMID	520614
2016/6/7	2016-06-07	CHYDORUS	472
2016/6/7	2016-06-07	DAPHNIA MENDOTAE	20278
2016/6/7	2016-06-07	DAPHNIA PULICARIA	281527
2016/6/7	2016-06-07	DIAPHANOSOMA BIRGEI	472
2016/6/7	2016-06-07	SINOBOSMINA FRYEI	15090
2016/6/20	2016-06-20	COPEPOD NAUPLII	243330
2016/6/20	2016-06-20	COPEPODITES	18391
2016/6/20	2016-06-20	DIACYCLOPS THOMASI	141471
2016/6/20	2016-06-20	MESOCYCLOPS EDAX	38197
2016/6/20	2016-06-20	DIAPTOMID	471099
2016/6/20	2016-06-20	DAPHNIA MENDOTAE	21221
2016/6/20	2016-06-20	DAPHNIA PULICARIA	302276
2016/6/20	2016-06-20	SINOBOSMINA FRYEI	2358
2016/7/5	2016-07-05	COPEPOD NAUPLII	142178
2016/7/5	2016-07-05	COPEPODITES	22635
2016/7/5	2016-07-05	ACANTHOCYCLOPS	707
2016/7/5	2016-07-05	DIACYCLOPS THOMASI	18391
2016/7/5	2016-07-05	MESOCYCLOPS EDAX	39612
2016/7/5	2016-07-05	TROPOCYCLOPS	707
2016/7/5	2016-07-05	DIAPTOMID	217158
2016/7/5	2016-07-05	DAPHNIA MENDOTAE	1415
2016/7/5	2016-07-05	DAPHNIA PULICARIA	37018
2016/7/18	2016-07-18	COPEPOD NAUPLII	153496
2016/7/18	2016-07-18	COPEPODITES	8488
2016/7/18	2016-07-18	DIACYCLOPS THOMASI	7074
2016/7/18	2016-07-18	MESOCYCLOPS EDAX	15562
2016/7/18	2016-07-18	DIAPTOMID	307700
2016/7/18	2016-07-18	DAPHNIA MENDOTAE	4244
2016/7/18	2016-07-18	DAPHNIA PULICARIA	19570
2016/8/1	2016-08-01	COPEPOD NAUPLII	154203
2016/8/1	2016-08-01	COPEPODITES	12025
2016/8/1	2016-08-01	DIACYCLOPS THOMASI	4951
2016/8/1	2016-08-01	MESOCYCLOPS EDAX	23343
2016/8/1	2016-08-01	DIAPTOMID	762529
2016/8/1	2016-08-01	DAPHNIA MENDOTAE	1179
2016/8/1	2016-08-01	DAPHNIA PULICARIA	2122
2016/8/1	2016-08-01	BYTHOTREPHES LONGIMANUS	71
2016/8/15	2016-08-15	COPEPOD NAUPLII	87005
2016/8/15	2016-08-15	COPEPODITES	707
2016/8/15	2016-08-15	DIACYCLOPS THOMASI	2122
2016/8/15	2016-08-15	MESOCYCLOPS EDAX	9196
2016/8/15	2016-08-15	DIAPTOMID	205840
2016/8/15	2016-08-15	DAPHNIA MENDOTAE	1179
2016/8/15	2016-08-15	DAPHNIA PULICARIA	2358
2016/8/15	2016-08-15	BYTHOTREPHES LONGIMANUS	14
2016/8/30	2016-08-30	COPEPOD NAUPLII	147837
2016/8/30	2016-08-30	COPEPODITES	6366
2016/8/30	2016-08-30	DIACYCLOPS THOMASI	1415
2016/8/30	2016-08-30	MESOCYCLOPS EDAX	41734
2016/8/30	2016-08-30	DIAPTOMID	686135
2016/8/30	2016-08-30	DAPHNIA MENDOTAE	22635
2016/8/30	2016-08-30	DAPHNIA PULICARIA	16033
2016/8/30	2016-08-30	DIAPHANOSOMA BIRGEI	943
2016/8/30	2016-08-30	BYTHOTREPHES LONGIMANUS	99
2016/10/4	2016-10-04	COPEPOD NAUPLII	87005
2016/10/4	2016-10-04	COPEPODITES	2829
2016/10/4	2016-10-04	DIACYCLOPS THOMASI	9903
2016/10/4	2016-10-04	MESOCYCLOPS EDAX	3537
2016/10/4	2016-10-04	DIAPTOMID	336701
2016/10/4	2016-10-04	DAPHNIA MENDOTAE	1179
2016/10/4	2016-10-04	DAPHNIA RETROCURVA	236
2016/10/4	2016-10-04	BYTHOTREPHES LONGIMANUS	42
2016/11/9	2016-11-09	COPEPOD NAUPLII	42441
2016/11/9	2016-11-09	COPEPODITES	4951
2016/11/9	2016-11-09	DIACYCLOPS THOMASI	31831
2016/11/9	2016-11-09	MESOCYCLOPS EDAX	1415
2016/11/9	2016-11-09	TROPOCYCLOPS	707
2016/11/9	2016-11-09	DIAPTOMID	522736
2016/11/9	2016-11-09	CHYDORUS	472
2016/11/9	2016-11-09	DAPHNIA MENDOTAE	943
2016/11/9	2016-11-09	SINOBOSMINA FRYEI	236
2016/11/9	2016-11-09	BYTHOTREPHES LONGIMANUS	311
2017/2/6	2017-02-06	COPEPOD NAUPLII	50222
2017/2/6	2017-02-06	COPEPODITES	9196
2017/2/6	2017-02-06	ACANTHOCYCLOPS	171180
2017/2/6	2017-02-06	DIACYCLOPS THOMASI	23343
2017/2/6	2017-02-06	TROPOCYCLOPS	707
2017/2/6	2017-02-06	DIAPTOMID	111055
2017/2/6	2017-02-06	DAPHNIA MENDOTAE	1886
2017/2/6	2017-02-06	DAPHNIA RETROCURVA	943
2017/2/6	2017-02-06	SINOBOSMINA FRYEI	236
2017/4/17	2017-04-17	COPEPOD NAUPLII	2257878
2017/4/17	2017-04-17	COPEPODITES	401778
2017/4/17	2017-04-17	ACANTHOCYCLOPS	21221
2017/4/17	2017-04-17	DIACYCLOPS THOMASI	229183
2017/4/17	2017-04-17	MESOCYCLOPS EDAX	2829
2017/4/17	2017-04-17	TROPOCYCLOPS	14147
2017/4/17	2017-04-17	DIAPTOMID	287186
2017/4/17	2017-04-17	CHYDORUS	3773
2017/4/17	2017-04-17	DAPHNIA MENDOTAE	9431
2017/4/17	2017-04-17	DAPHNIA PARVULA	1886
2017/4/17	2017-04-17	SINOBOSMINA FRYEI	472
2017/5/3	2017-05-03	COPEPOD NAUPLII	1385002
2017/5/3	2017-05-03	COPEPODITES	1387831
2017/5/3	2017-05-03	ACANTHOCYCLOPS	115299
2017/5/3	2017-05-03	DIACYCLOPS THOMASI	570128
2017/5/3	2017-05-03	MESOCYCLOPS EDAX	17684
2017/5/3	2017-05-03	TROPOCYCLOPS	1415
2017/5/3	2017-05-03	DIAPTOMID	253233
2017/5/3	2017-05-03	CHYDORUS	5423
2017/5/3	2017-05-03	DAPHNIA MENDOTAE	14619
2017/5/3	2017-05-03	DAPHNIA PARVULA	2594
2017/5/3	2017-05-03	DAPHNIA RETROCURVA	4008
2017/5/3	2017-05-03	SINOBOSMINA FRYEI	1650
2017/5/15	2017-05-15	COPEPOD NAUPLII	654304
2017/5/15	2017-05-15	COPEPODITES	333872
2017/5/15	2017-05-15	ACANTHOCYCLOPS	272332
2017/5/15	2017-05-15	DIACYCLOPS THOMASI	1292338
2017/5/15	2017-05-15	MESOCYCLOPS EDAX	11318
2017/5/15	2017-05-15	TROPOCYCLOPS	2122
2017/5/15	2017-05-15	DIAPTOMID	364995
2017/5/15	2017-05-15	CHYDORUS	943
2017/5/15	2017-05-15	DAPHNIA MENDOTAE	3773
2017/5/15	2017-05-15	DAPHNIA PARVULA	707
2017/5/15	2017-05-15	DAPHNIA RETROCURVA	8488
2017/5/15	2017-05-15	SINOBOSMINA FRYEI	472
2017/5/30	2017-05-30	COPEPOD NAUPLII	5659
2017/5/30	2017-05-30	COPEPODITES	304163
2017/5/30	2017-05-30	ACANTHOCYCLOPS	2829
2017/5/30	2017-05-30	DIACYCLOPS THOMASI	210792
2017/5/30	2017-05-30	MESOCYCLOPS EDAX	25465
2017/5/30	2017-05-30	DIAPTOMID	363581
2017/5/30	2017-05-30	DAPHNIA MENDOTAE	313123
2017/5/30	2017-05-30	DAPHNIA PARVULA	2829
2017/5/30	2017-05-30	DAPHNIA RETROCURVA	14619
2017/5/30	2017-05-30	DAPHNIA PULICARIA	943
2017/5/30	2017-05-30	SINOBOSMINA FRYEI	1415
2017/6/12	2017-06-12	COPEPOD NAUPLII	926635
2017/6/12	2017-06-12	COPEPODITES	62248
2017/6/12	2017-06-12	ACANTHOCYCLOPS	435731
2017/6/12	2017-06-12	DIACYCLOPS THOMASI	22636
2017/6/12	2017-06-12	MESOCYCLOPS EDAX	31124
2017/6/12	2017-06-12	TROPOCYCLOPS	12733
2017/6/12	2017-06-12	DIAPTOMID	1276068
2017/6/12	2017-06-12	CHYDORUS	1886
2017/6/12	2017-06-12	DAPHNIA MENDOTAE	107990
2017/6/12	2017-06-12	DAPHNIA PARVULA	1886
2017/6/12	2017-06-12	DAPHNIA RETROCURVA	207490
2017/6/12	2017-06-12	DIAPHANOSOMA BIRGEI	7546
2017/6/12	2017-06-12	SINOBOSMINA FRYEI	944
2017/6/26	2017-06-26	COPEPOD NAUPLII	170473
2017/6/26	2017-06-26	COPEPODITES	43856
2017/6/26	2017-06-26	ACANTHOCYCLOPS	22635
2017/6/26	2017-06-26	DIACYCLOPS THOMASI	116714
2017/6/26	2017-06-26	MESOCYCLOPS EDAX	3537
2017/6/26	2017-06-26	TROPOCYCLOPS	707
2017/6/26	2017-06-26	DIAPTOMID	234842
2017/6/26	2017-06-26	CHYDORUS	472
2017/6/26	2017-06-26	DAPHNIA MENDOTAE	46685
2017/6/26	2017-06-26	DAPHNIA PARVULA	9196
2017/6/26	2017-06-26	DAPHNIA RETROCURVA	28294
2017/6/26	2017-06-26	DAPHNIA PULICARIA	6602
2017/6/26	2017-06-26	DIAPHANOSOMA BIRGEI	472
2017/6/26	2017-06-26	BYTHOTREPHES LONGIMANUS	467
2017/7/10	2017-07-10	COPEPOD NAUPLII	215036
2017/7/10	2017-07-10	COPEPODITES	19099
2017/7/10	2017-07-10	ACANTHOCYCLOPS	707
2017/7/10	2017-07-10	DIACYCLOPS THOMASI	2829
2017/7/10	2017-07-10	MESOCYCLOPS EDAX	44563
2017/7/10	2017-07-10	TROPOCYCLOPS	7074
2017/7/10	2017-07-10	DIAPTOMID	263136
2017/7/10	2017-07-10	DAPHNIA MENDOTAE	9196
2017/7/10	2017-07-10	DAPHNIA PARVULA	236
2017/7/10	2017-07-10	DAPHNIA RETROCURVA	943
2017/7/10	2017-07-10	BYTHOTREPHES LONGIMANUS	198
2017/7/24	2017-07-24	COPEPOD NAUPLII	324676
2017/7/24	2017-07-24	COPEPODITES	45978
2017/7/24	2017-07-24	MESOCYCLOPS EDAX	32538
2017/7/24	2017-07-24	TROPOCYCLOPS	2122
2017/7/24	2017-07-24	DIAPTOMID	245452
2017/7/24	2017-07-24	CHYDORUS	236
2017/7/24	2017-07-24	DAPHNIA MENDOTAE	3301
2017/7/24	2017-07-24	DAPHNIA RETROCURVA	943
2017/7/24	2017-07-24	BYTHOTREPHES LONGIMANUS	127
2017/8/7	2017-08-07	COPEPOD NAUPLII	116006
2017/8/7	2017-08-07	COPEPODITES	30416
2017/8/7	2017-08-07	DIACYCLOPS THOMASI	1415
2017/8/7	2017-08-07	MESOCYCLOPS EDAX	41027
2017/8/7	2017-08-07	TROPOCYCLOPS	10610
2017/8/7	2017-08-07	DIAPTOMID	158448
2017/8/7	2017-08-07	CHYDORUS	236
2017/8/7	2017-08-07	DAPHNIA MENDOTAE	3301
2017/8/7	2017-08-07	DAPHNIA PARVULA	3301
2017/8/7	2017-08-07	DAPHNIA RETROCURVA	6366
2017/8/7	2017-08-07	DAPHNIA PULICARIA	707
2017/8/7	2017-08-07	DIAPHANOSOMA BIRGEI	472
2017/8/7	2017-08-07	SINOBOSMINA FRYEI	1179
2017/8/7	2017-08-07	BYTHOTREPHES LONGIMANUS	42
2017/8/23	2017-08-23	COPEPOD NAUPLII	133690
2017/8/23	2017-08-23	COPEPODITES	32538
2017/8/23	2017-08-23	ACANTHOCYCLOPS	7781
2017/8/23	2017-08-23	DIACYCLOPS THOMASI	707
2017/8/23	2017-08-23	MESOCYCLOPS EDAX	4951
2017/8/23	2017-08-23	TROPOCYCLOPS	2829
2017/8/23	2017-08-23	DIAPTOMID	58710
2017/8/23	2017-08-23	CHYDORUS	943
2017/8/23	2017-08-23	DAPHNIA MENDOTAE	472
2017/8/23	2017-08-23	DAPHNIA RETROCURVA	236
2017/8/23	2017-08-23	BYTHOTREPHES LONGIMANUS	71
2017/9/6	2017-09-06	COPEPOD NAUPLII	91249
2017/9/6	2017-09-06	COPEPODITES	19806
2017/9/6	2017-09-06	DIACYCLOPS THOMASI	707
2017/9/6	2017-09-06	MESOCYCLOPS EDAX	9196
2017/9/6	2017-09-06	TROPOCYCLOPS	4244
2017/9/6	2017-09-06	DIAPTOMID	89834
2017/9/6	2017-09-06	DAPHNIA MENDOTAE	236
2017/9/6	2017-09-06	DAPHNIA RETROCURVA	472
2017/9/6	2017-09-06	SINOBOSMINA FRYEI	943
2017/10/4	2017-10-04	COPEPOD NAUPLII	128031
2017/10/4	2017-10-04	COPEPODITES	93371
2017/10/4	2017-10-04	ACANTHOCYCLOPS	26172
2017/10/4	2017-10-04	DIACYCLOPS THOMASI	1415
2017/10/4	2017-10-04	MESOCYCLOPS EDAX	20513
2017/10/4	2017-10-04	TROPOCYCLOPS	707
2017/10/4	2017-10-04	DIAPTOMID	90541
2017/10/4	2017-10-04	DAPHNIA MENDOTAE	236
2017/10/4	2017-10-04	DAPHNIA RETROCURVA	943
2017/10/4	2017-10-04	BYTHOTREPHES LONGIMANUS	71
2017/11/2	2017-11-02	COPEPOD NAUPLII	37490
2017/11/2	2017-11-02	COPEPODITES	13440
2017/11/2	2017-11-02	DIACYCLOPS THOMASI	10610
2017/11/2	2017-11-02	DIAPTOMID	70736
2017/11/2	2017-11-02	DAPHNIA RETROCURVA	2829
2017/11/2	2017-11-02	DIAPHANOSOMA BIRGEI	236
2017/11/2	2017-11-02	SINOBOSMINA FRYEI	943
2017/11/2	2017-11-02	BYTHOTREPHES LONGIMANUS	156
2017/12/19	2017-12-19	COPEPOD NAUPLII	5659
2017/12/19	2017-12-19	COPEPODITES	8488
2017/12/19	2017-12-19	ACANTHOCYCLOPS	19806
2017/12/19	2017-12-19	DIACYCLOPS THOMASI	352970
2017/12/19	2017-12-19	MESOCYCLOPS EDAX	2122
2017/12/19	2017-12-19	TROPOCYCLOPS	4244
2017/12/19	2017-12-19	DIAPTOMID	121665
2017/12/19	2017-12-19	DAPHNIA MENDOTAE	23579
2017/12/19	2017-12-19	DAPHNIA RETROCURVA	95021
2017/12/19	2017-12-19	DIAPHANOSOMA BIRGEI	236
2018/1/23	2018-01-23	ACANTHOCYCLOPS	2829
2018/1/23	2018-01-23	DIACYCLOPS THOMASI	214329
2018/1/23	2018-01-23	MESOCYCLOPS EDAX	2122
2018/1/23	2018-01-23	DIAPTOMID	20513
2018/1/23	2018-01-23	DAPHNIA MENDOTAE	14147
2018/1/23	2018-01-23	DAPHNIA RETROCURVA	236
2018/1/23	2018-01-23	DAPHNIA PULICARIA	943
2018/4/20	2018-04-20	COPEPOD NAUPLII	664914
2018/4/20	2018-04-20	COPEPODITES	8488
2018/4/20	2018-04-20	ACANTHOCYCLOPS	127324
2018/4/20	2018-04-20	DIACYCLOPS THOMASI	21928
2018/4/20	2018-04-20	MESOCYCLOPS EDAX	35368
2018/4/20	2018-04-20	TROPOCYCLOPS	92664
2018/4/20	2018-04-20	DIAPTOMID	91249
2018/4/20	2018-04-20	DAPHNIA MENDOTAE	3301
2018/4/20	2018-04-20	DAPHNIA PULICARIA	236
2018/5/7	2018-05-07	COPEPOD NAUPLII	761114
2018/5/7	2018-05-07	COPEPODITES	125909
2018/5/7	2018-05-07	ACANTHOCYCLOPS	159862
