"lakeid","year4","sample_date","station","towdepth","species_code","species_name","density","individuals_measured","avg_length"
"FI",1999,"1999-11-29",1,16.000,53601,"SINOBOSMINA FRYEI",118832.00,15,0.37
"FI",2000,"2000-01-27",1,16.000,10000,"COPEPOD NAUPLII",547296.00,15,0.14
"FI",2000,"2000-01-27",1,16.000,20000,"CYCLOPOID",83600.00,15,0.69
"FI",2000,"2000-01-27",1,16.000,20302,"DIACYCLOPS THOMASI",48272.00,15,1.04
"FI",2000,"2000-01-27",1,16.000,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",8624.00,11,0.54
"FI",2000,"2000-01-27",1,16.000,30000,"CALANOID",3440.00,4,0.85
"FI",2000,"2000-01-27",1,16.000,30400,"DIAPTOMID",15520.00,15,1.22
"FI",2000,"2000-01-27",1,16.000,50300,"ALONA",288.00,1,0.44
"FI",2000,"2000-01-27",1,16.000,51000,"CHYDORUS",5088.00,15,0.30
"FI",2000,"2000-01-27",1,16.000,51100,"DAPHNIA",560.00,2,0.62
"FI",2000,"2000-01-27",1,16.000,51103,"DAPHNIA MENDOTAE",25184.00,68,1.16
"FI",2000,"2000-01-27",1,16.000,51130,"DAPHNIA PULICARIA",848.00,3,1.72
"FI",2000,"2000-01-27",1,16.000,53601,"SINOBOSMINA FRYEI",48384.00,15,0.41
"FI",2000,"2000-03-16",1,16.000,10000,"COPEPOD NAUPLII",493424.00,15,0.18
"FI",2000,"2000-03-16",1,16.000,20000,"CYCLOPOID",195008.00,15,0.78
"FI",2000,"2000-03-16",1,16.000,20302,"DIACYCLOPS THOMASI",73264.00,15,0.95
"FI",2000,"2000-03-16",1,16.000,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",3232.00,3,0.56
"FI",2000,"2000-03-16",1,16.000,30400,"DIAPTOMID",65712.00,15,1.22
"FI",2000,"2000-03-16",1,16.000,50300,"ALONA",704.00,2,0.40
"FI",2000,"2000-03-16",1,16.000,51000,"CHYDORUS",2832.00,8,0.33
"FI",2000,"2000-03-16",1,16.000,51100,"DAPHNIA",1056.00,3,0.52
"FI",2000,"2000-03-16",1,16.000,51103,"DAPHNIA MENDOTAE",39248.00,75,1.09
"FI",2000,"2000-03-16",1,16.000,51130,"DAPHNIA PULICARIA",4592.00,13,1.29
"FI",2000,"2000-03-16",1,16.000,53601,"SINOBOSMINA FRYEI",27232.00,15,0.44
"FI",2000,"2000-03-30",1,16.000,10000,"COPEPOD NAUPLII",305104.00,15,0.18
"FI",2000,"2000-03-30",1,16.000,20000,"CYCLOPOID",30384.00,15,0.73
"FI",2000,"2000-03-30",1,16.000,20302,"DIACYCLOPS THOMASI",115712.00,15,1.01
"FI",2000,"2000-03-30",1,16.000,20601,"MESOCYCLOPS EDAX",640.00,1,1.40
"FI",2000,"2000-03-30",1,16.000,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",640.00,1,0.56
"FI",2000,"2000-03-30",1,16.000,30400,"DIAPTOMID",17456.00,15,1.21
"FI",2000,"2000-03-30",1,16.000,50300,"ALONA",1280.00,4,0.41
"FI",2000,"2000-03-30",1,16.000,51000,"CHYDORUS",5088.00,15,0.28
"FI",2000,"2000-03-30",1,16.000,51100,"DAPHNIA",208.00,13,0.56
"FI",2000,"2000-03-30",1,16.000,51103,"DAPHNIA MENDOTAE",36496.00,75,1.23
"FI",2000,"2000-03-30",1,16.000,51130,"DAPHNIA PULICARIA",33952.00,39,1.37
"FI",2000,"2000-03-30",1,16.000,53601,"SINOBOSMINA FRYEI",7424.00,15,0.39
"FI",2000,"2000-04-12",1,16.000,10000,"COPEPOD NAUPLII",542992.00,15,0.21
"FI",2000,"2000-04-12",1,16.000,20000,"CYCLOPOID",136832.00,15,0.52
"FI",2000,"2000-04-12",1,16.000,20302,"DIACYCLOPS THOMASI",96960.00,15,1.06
"FI",2000,"2000-04-12",1,16.000,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2160.00,2,0.56
"FI",2000,"2000-04-12",1,16.000,30000,"CALANOID",3232.00,3,0.53
"FI",2000,"2000-04-12",1,16.000,30400,"DIAPTOMID",23696.00,15,1.18
"FI",2000,"2000-04-12",1,16.000,50300,"ALONA",1056.00,3,0.40
"FI",2000,"2000-04-12",1,16.000,51000,"CHYDORUS",25824.00,15,0.31
"FI",2000,"2000-04-12",1,16.000,51100,"DAPHNIA",2128.00,6,0.60
"FI",2000,"2000-04-12",1,16.000,51103,"DAPHNIA MENDOTAE",49504.00,75,1.01
"FI",2000,"2000-04-12",1,16.000,51130,"DAPHNIA PULICARIA",19088.00,54,1.08
"FI",2000,"2000-04-12",1,16.000,53601,"SINOBOSMINA FRYEI",11312.00,15,0.44
"FI",2000,"2000-04-26",1,14.000,10000,"COPEPOD NAUPLII",1906926.00,15,0.19
"FI",2000,"2000-04-26",1,14.000,20000,"CYCLOPOID",148904.00,15,0.60
"FI",2000,"2000-04-26",1,14.000,20100,"ACANTHOCYCLOPS",1470.00,1,0.92
"FI",2000,"2000-04-26",1,14.000,20302,"DIACYCLOPS THOMASI",33908.00,15,1.01
"FI",2000,"2000-04-26",1,14.000,20601,"MESOCYCLOPS EDAX",1470.00,1,1.48
"FI",2000,"2000-04-26",1,14.000,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1470.00,1,0.60
"FI",2000,"2000-04-26",1,14.000,30000,"CALANOID",16212.00,11,0.58
"FI",2000,"2000-04-26",1,14.000,30400,"DIAPTOMID",14742.00,10,1.20
"FI",2000,"2000-04-26",1,14.000,40000,"HARPACTICOID",2954.00,2,0.80
"FI",2000,"2000-04-26",1,14.000,50300,"ALONA",714.00,1,0.32
"FI",2000,"2000-04-26",1,14.000,51000,"CHYDORUS",90538.00,15,0.26
"FI",2000,"2000-04-26",1,14.000,51100,"DAPHNIA",2128.00,3,0.53
"FI",2000,"2000-04-26",1,14.000,51103,"DAPHNIA MENDOTAE",268100.00,77,0.88
"FI",2000,"2000-04-26",1,14.000,51130,"DAPHNIA PULICARIA",41734.00,59,1.11
"FI",2000,"2000-04-26",1,14.000,53601,"SINOBOSMINA FRYEI",33250.00,15,0.33
"FI",2000,"2000-05-10",1,16.000,10000,"COPEPOD NAUPLII",672912.00,15,0.18
"FI",2000,"2000-05-10",1,16.000,20000,"CYCLOPOID",87456.00,15,0.69
"FI",2000,"2000-05-10",1,16.000,20302,"DIACYCLOPS THOMASI",47584.00,15,0.87
"FI",2000,"2000-05-10",1,16.000,30000,"CALANOID",68800.00,15,0.61
"FI",2000,"2000-05-10",1,16.000,30400,"DIAPTOMID",24432.00,15,0.99
"FI",2000,"2000-05-10",1,16.000,51000,"CHYDORUS",848.00,4,0.35
"FI",2000,"2000-05-10",1,16.000,51103,"DAPHNIA MENDOTAE",26096.00,72,0.97
"FI",2000,"2000-05-10",1,16.000,51107,"DAPHNIA RETROCURVA",2544.00,12,0.85
"FI",2000,"2000-05-10",1,16.000,51130,"DAPHNIA PULICARIA",256560.00,76,1.24
"FI",2000,"2000-05-10",1,16.000,53601,"SINOBOSMINA FRYEI",12528.00,15,0.39
"FI",2002,"2002-07-02",1,16.000,10000,"COPEPOD NAUPLII",139328.00,15,0.19
"FI",2002,"2002-07-02",1,16.000,20000,"CYCLOPOID",9296.00,13,0.43
"FI",2002,"2002-07-02",1,16.000,20302,"DIACYCLOPS THOMASI",19296.00,15,0.97
"FI",2002,"2002-07-02",1,16.000,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",5008.00,4,0.51
"FI",2002,"2002-07-02",1,16.000,30400,"DIAPTOMID",132176.00,15,0.85
"FI",2002,"2002-07-02",1,16.000,51000,"CHYDORUS",7776.00,15,0.25
"FI",2002,"2002-07-02",1,16.000,51100,"DAPHNIA",0.00,0,
"FI",2002,"2002-07-02",1,16.000,51103,"DAPHNIA MENDOTAE",2352.00,10,0.69
"FI",2002,"2002-07-02",1,16.000,51107,"DAPHNIA RETROCURVA",20752.00,30,0.95
"FI",2002,"2002-07-02",1,16.000,51130,"DAPHNIA PULICARIA",13920.00,42,1.04
"FI",2002,"2002-07-02",1,16.000,53601,"SINOBOSMINA FRYEI",2592.00,11,0.32
"FI",2002,"2002-07-17",1,16.000,10000,"COPEPOD NAUPLII",38576.00,15,0.19
"FI",2002,"2002-07-17",1,16.000,20000,"CYCLOPOID",5712.00,8,0.46
"FI",2002,"2002-07-17",1,16.000,20302,"DIACYCLOPS THOMASI",12864.00,15,0.86
"FI",2002,"2002-07-17",1,16.000,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1424.00,2,0.52
"FI",2002,"2002-07-17",1,16.000,30400,"DIAPTOMID",15712.00,15,0.95
"FI",2002,"2002-07-17",1,16.000,51000,"CHYDORUS",4720.00,15,0.25
"FI",2002,"2002-07-17",1,16.000,51100,"DAPHNIA",0.00,0,
"FI",2002,"2002-07-17",1,16.000,51103,"DAPHNIA MENDOTAE",14384.00,48,0.67
"FI",2002,"2002-07-17",1,16.000,51107,"DAPHNIA RETROCURVA",8720.00,30,1.17
"FI",2002,"2002-07-17",1,16.000,51130,"DAPHNIA PULICARIA",5424.00,23,1.20
"FI",2002,"2002-07-17",1,16.000,52301,"LEPTODORA KINDTI",16.00,1,7.00
"FI",2002,"2002-07-17",1,16.000,53601,"SINOBOSMINA FRYEI",464.00,2,0.32
"FI",2002,"2002-07-27",1,16.000,10000,"COPEPOD NAUPLII",27872.00,15,0.22
"FI",2002,"2002-07-27",1,16.000,20000,"CYCLOPOID",8576.00,12,0.51
"FI",2002,"2002-07-27",1,16.000,20100,"ACANTHOCYCLOPS",3568.00,5,0.86
"FI",2002,"2002-07-27",1,16.000,20302,"DIACYCLOPS THOMASI",15008.00,15,0.88
"FI",2002,"2002-07-27",1,16.000,30400,"DIAPTOMID",34304.00,15,0.98
"FI",2002,"2002-07-27",1,16.000,51000,"CHYDORUS",4240.00,15,0.23
"FI",2002,"2002-07-27",1,16.000,51103,"DAPHNIA MENDOTAE",29472.00,51,0.77
"FI",2002,"2002-07-27",1,16.000,51107,"DAPHNIA RETROCURVA",11312.00,49,1.03
"FI",2002,"2002-07-27",1,16.000,53601,"SINOBOSMINA FRYEI",464.00,2,0.38
"FI",2002,"2002-08-14",1,16.000,10000,"COPEPOD NAUPLII",10720.00,15,0.21
"FI",2002,"2002-08-14",1,16.000,20000,"CYCLOPOID",9296.00,13,0.51
"FI",2002,"2002-08-14",1,16.000,20302,"DIACYCLOPS THOMASI",14288.00,15,1.00
"FI",2002,"2002-08-14",1,16.000,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1424.00,2,0.48
"FI",2002,"2002-08-14",1,16.000,30400,"DIAPTOMID",30720.00,15,0.93
"FI",2002,"2002-08-14",1,16.000,51000,"CHYDORUS",6832.00,15,0.25
"FI",2002,"2002-08-14",1,16.000,51100,"DAPHNIA",1184.00,5,0.34
"FI",2002,"2002-08-14",1,16.000,51103,"DAPHNIA MENDOTAE",29696.00,60,0.77
"FI",2002,"2002-08-14",1,16.000,51107,"DAPHNIA RETROCURVA",22400.00,30,0.85
"FI",2002,"2002-08-14",1,16.000,51130,"DAPHNIA PULICARIA",5888.00,25,1.17
"FI",2002,"2002-08-27",1,16.000,10000,"COPEPOD NAUPLII",26432.00,15,0.22
"FI",2002,"2002-08-27",1,16.000,20302,"DIACYCLOPS THOMASI",11440.00,15,0.88
"FI",2002,"2002-08-27",1,16.000,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2864.00,4,0.49
"FI",2002,"2002-08-27",1,16.000,30400,"DIAPTOMID",25008.00,15,0.93
"FI",2002,"2002-08-27",1,16.000,51000,"CHYDORUS",1888.00,8,0.26
"FI",2002,"2002-08-27",1,16.000,51100,"DAPHNIA",464.00,2,0.34
"FI",2002,"2002-08-27",1,16.000,51103,"DAPHNIA MENDOTAE",17216.00,47,0.85
"FI",2002,"2002-08-27",1,16.000,51107,"DAPHNIA RETROCURVA",21216.00,30,1.00
"FI",2002,"2002-08-27",1,16.000,51130,"DAPHNIA PULICARIA",1648.00,7,1.17
"FI",2002,"2002-08-27",1,16.000,52301,"LEPTODORA KINDTI",16.00,1,11.30
"FI",2002,"2002-09-25",1,16.000,10000,"COPEPOD NAUPLII",2864.00,4,0.18
"FI",2002,"2002-09-25",1,16.000,20000,"CYCLOPOID",5008.00,7,0.48
"FI",2002,"2002-09-25",1,16.000,20302,"DIACYCLOPS THOMASI",5712.00,8,1.01
"FI",2002,"2002-09-25",1,16.000,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1424.00,2,0.44
"FI",2002,"2002-09-25",1,16.000,30400,"DIAPTOMID",16432.00,15,0.80
"FI",2002,"2002-09-25",1,16.000,51000,"CHYDORUS",1888.00,8,0.25
"FI",2002,"2002-09-25",1,16.000,51100,"DAPHNIA",0.00,0,
"FI",2002,"2002-09-25",1,16.000,51103,"DAPHNIA MENDOTAE",6144.00,26,0.81
"FI",2002,"2002-09-25",1,16.000,51107,"DAPHNIA RETROCURVA",35840.00,30,1.04
"FI",2002,"2002-09-25",1,16.000,53601,"SINOBOSMINA FRYEI",464.00,2,0.26
"FI",2002,"2002-10-23",1,16.000,10000,"COPEPOD NAUPLII",8576.00,12,0.23
"FI",2002,"2002-10-23",1,16.000,20000,"CYCLOPOID",8576.00,10,0.48
"FI",2002,"2002-10-23",1,16.000,20302,"DIACYCLOPS THOMASI",11440.00,15,0.85
"FI",2002,"2002-10-23",1,16.000,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",8576.00,12,0.53
"FI",2002,"2002-10-23",1,16.000,30400,"DIAPTOMID",21440.00,15,0.88
"FI",2002,"2002-10-23",1,16.000,51000,"CHYDORUS",944.00,4,0.29
"FI",2002,"2002-10-23",1,16.000,51100,"DAPHNIA",0.00,0,
"FI",2002,"2002-10-23",1,16.000,51103,"DAPHNIA MENDOTAE",1872.00,8,0.89
"FI",2002,"2002-10-23",1,16.000,51107,"DAPHNIA RETROCURVA",15792.00,30,0.90
"FI",2002,"2002-10-23",1,16.000,53601,"SINOBOSMINA FRYEI",464.00,2,0.38
"FI",2002,"2002-11-21",1,16.000,10000,"COPEPOD NAUPLII",21440.00,15,0.22
"FI",2002,"2002-11-21",1,16.000,20000,"CYCLOPOID",10000.00,14,0.49
"FI",2002,"2002-11-21",1,16.000,20302,"DIACYCLOPS THOMASI",20720.00,15,0.94
"FI",2002,"2002-11-21",1,16.000,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",15712.00,16,0.55
"FI",2002,"2002-11-21",1,16.000,30400,"DIAPTOMID",18576.00,15,1.05
"FI",2002,"2002-11-21",1,16.000,51000,"CHYDORUS",1648.00,7,0.25
"FI",2002,"2002-11-21",1,16.000,51100,"DAPHNIA",0.00,0,
"FI",2002,"2002-11-21",1,16.000,51103,"DAPHNIA MENDOTAE",240.00,2,1.16
"FI",2002,"2002-11-21",1,16.000,51107,"DAPHNIA RETROCURVA",5664.00,24,1.28
"FI",2002,"2002-11-21",1,16.000,53601,"SINOBOSMINA FRYEI",13440.00,15,0.33
"FI",2003,"2003-01-27",1,16.000,10000,"COPEPOD NAUPLII",20672.00,15,0.25
"FI",2003,"2003-01-27",1,16.000,20000,"CYCLOPOID",1088.00,2,0.44
"FI",2003,"2003-01-27",1,16.000,20302,"DIACYCLOPS THOMASI",50608.00,15,0.99
"FI",2003,"2003-01-27",1,16.000,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",7072.00,13,0.47
"FI",2003,"2003-01-27",1,16.000,30400,"DIAPTOMID",8704.00,15,1.20
"FI",2003,"2003-01-27",1,16.000,51000,"CHYDORUS",176.00,1,0.24
"FI",2003,"2003-01-27",1,16.000,51100,"DAPHNIA",1408.00,0,
"FI",2003,"2003-01-27",1,16.000,51103,"DAPHNIA MENDOTAE",1232.00,7,1.21
"FI",2003,"2003-01-27",1,16.000,51107,"DAPHNIA RETROCURVA",3712.00,21,1.36
"FI",2003,"2003-01-27",1,16.000,51130,"DAPHNIA PULICARIA",176.00,1,0.56
"FI",2003,"2003-01-27",1,16.000,53601,"SINOBOSMINA FRYEI",11856.00,15,0.44
"FI",2007,"2007-03-07",1,16.000,10000,"COPEPOD NAUPLII",76394.00,,
"FI",2007,"2007-03-07",1,16.000,15000,"COPEPODITES",23343.00,33,0.42
"FI",2007,"2007-03-07",1,16.000,20302,"DIACYCLOPS THOMASI",36782.00,,
"FI",2007,"2007-03-07",1,16.000,20601,"MESOCYCLOPS EDAX",3537.00,2,1.31
"FI",2007,"2007-03-07",1,16.000,30400,"DIAPTOMID",5659.00,,
"FI",2007,"2007-03-07",1,16.000,51100,"DAPHNIA",236.00,,
"FI",2007,"2007-03-07",1,16.000,51130,"DAPHNIA PULICARIA",6602.00,28,1.22
"FI",2007,"2007-03-07",1,16.000,53601,"SINOBOSMINA FRYEI",5895.00,25,0.41
"FI",2007,"2007-04-20",1,16.000,10000,"COPEPOD NAUPLII",155618.00,,
"FI",2007,"2007-04-20",1,16.000,15000,"COPEPODITES",30416.00,43,0.44
"FI",2007,"2007-04-20",1,16.000,20100,"ACANTHOCYCLOPS",707.00,,
"FI",2007,"2007-04-20",1,16.000,20302,"DIACYCLOPS THOMASI",132275.00,,
"FI",2007,"2007-04-20",1,16.000,20601,"MESOCYCLOPS EDAX",5659.00,,
"FI",2007,"2007-04-20",1,16.000,30400,"DIAPTOMID",9196.00,,
"FI",2007,"2007-04-20",1,16.000,51000,"CHYDORUS",5659.00,24,0.30
"FI",2007,"2007-04-20",1,16.000,51130,"DAPHNIA PULICARIA",38905.00,90,0.98
"FI",2007,"2007-04-20",1,16.000,53601,"SINOBOSMINA FRYEI",5895.00,25,0.42
"FI",2007,"2007-07-10",1,16.000,10000,"COPEPOD NAUPLII",123080.00,,
"FI",2007,"2007-07-10",1,16.000,15000,"COPEPODITES",18391.00,13,0.47
"FI",2007,"2007-07-10",1,16.000,20302,"DIACYCLOPS THOMASI",48100.00,,
"FI",2007,"2007-07-10",1,16.000,20601,"MESOCYCLOPS EDAX",5659.00,,
"FI",2007,"2007-07-10",1,16.000,30400,"DIAPTOMID",25465.00,,
"FI",2007,"2007-07-10",1,16.000,51000,"CHYDORUS",11318.00,24,0.28
"FI",2007,"2007-07-10",1,16.000,51107,"DAPHNIA RETROCURVA",17920.00,38,0.97
"FI",2007,"2007-07-10",1,16.000,51130,"DAPHNIA PULICARIA",8960.00,19,0.93
"FI",2007,"2007-07-10",1,16.000,51202,"DIAPHANOSOMA BIRGEI",39140.00,82,0.74
"FI",2007,"2007-07-10",1,16.000,52301,"LEPTODORA KINDTI",14.00,,
"FI",2007,"2007-07-10",1,16.000,53601,"SINOBOSMINA FRYEI",9431.00,20,0.36
"FI",2007,"2007-08-09",1,16.000,10000,"COPEPOD NAUPLII",30416.00,,
"FI",2007,"2007-08-09",1,16.000,15000,"COPEPODITES",7074.00,10,0.43
"FI",2007,"2007-08-09",1,16.000,20302,"DIACYCLOPS THOMASI",12025.00,,
"FI",2007,"2007-08-09",1,16.000,30400,"DIAPTOMID",11318.00,,
"FI",2007,"2007-08-09",1,16.000,51000,"CHYDORUS",8724.00,37,0.29
"FI",2007,"2007-08-09",1,16.000,51107,"DAPHNIA RETROCURVA",32774.00,86,1.02
"FI",2007,"2007-08-09",1,16.000,51130,"DAPHNIA PULICARIA",11082.00,47,0.97
"FI",2007,"2007-08-09",1,16.000,51202,"DIAPHANOSOMA BIRGEI",41970.00,90,0.71
"FI",2007,"2007-08-09",1,16.000,52301,"LEPTODORA KINDTI",14.00,,
"FI",2007,"2007-08-09",1,16.000,53601,"SINOBOSMINA FRYEI",41970.00,91,0.41
"FI",2007,"2007-10-30",1,16.000,10000,"COPEPOD NAUPLII",4951.00,,
"FI",2007,"2007-10-30",1,16.000,15000,"COPEPODITES",7074.00,10,0.42
"FI",2007,"2007-10-30",1,16.000,20302,"DIACYCLOPS THOMASI",9903.00,,
"FI",2007,"2007-10-30",1,16.000,30400,"DIAPTOMID",6366.00,,
"FI",2007,"2007-10-30",1,16.000,51000,"CHYDORUS",1886.00,8,0.28
"FI",2007,"2007-10-30",1,16.000,51107,"DAPHNIA RETROCURVA",2829.00,12,1.14
"FI",2007,"2007-10-30",1,16.000,51130,"DAPHNIA PULICARIA",472.00,2,0.64
"FI",2007,"2007-10-30",1,16.000,51202,"DIAPHANOSOMA BIRGEI",707.00,3,0.90
"FI",2007,"2007-10-30",1,16.000,53601,"SINOBOSMINA FRYEI",3065.00,13,0.45
"FI",2008,"2008-02-22",1,16.000,10000,"COPEPOD NAUPLII",65784.00,,
"FI",2008,"2008-02-22",1,16.000,15000,"COPEPODITES",36075.00,51,0.43
"FI",2008,"2008-02-22",1,16.000,20302,"DIACYCLOPS THOMASI",26172.00,,
"FI",2008,"2008-02-22",1,16.000,30400,"DIAPTOMID",4244.00,,
"FI",2008,"2008-02-22",1,16.000,30901,"AGLAODIAPTOMUS CLAVIPES",707.00,1,1.38
"FI",2008,"2008-02-22",1,16.000,51103,"DAPHNIA MENDOTAE",236.00,1,1.47
"FI",2008,"2008-02-22",1,16.000,51130,"DAPHNIA PULICARIA",2122.00,9,1.04
"FI",2008,"2008-02-22",1,16.000,53601,"SINOBOSMINA FRYEI",1179.00,5,0.42
"FI",2008,"2008-04-18",1,16.000,10000,"COPEPOD NAUPLII",94786.00,,
"FI",2008,"2008-04-18",1,16.000,15000,"COPEPODITES",65077.00,46,0.43
"FI",2008,"2008-04-18",1,16.000,20302,"DIACYCLOPS THOMASI",87712.00,,
"FI",2008,"2008-04-18",1,16.000,30400,"DIAPTOMID",5659.00,,
"FI",2008,"2008-04-18",1,16.000,51000,"CHYDORUS",1415.00,3,0.30
"FI",2008,"2008-04-18",1,16.000,51130,"DAPHNIA PULICARIA",6130.00,13,0.89
"FI",2008,"2008-04-18",1,16.000,53601,"SINOBOSMINA FRYEI",2829.00,6,0.42
"FI",2008,"2008-07-10",1,16.000,10000,"COPEPOD NAUPLII",47393.00,,
"FI",2008,"2008-07-10",1,16.000,15000,"COPEPODITES",20513.00,29,0.42
"FI",2008,"2008-07-10",1,16.000,20302,"DIACYCLOPS THOMASI",36075.00,,
"FI",2008,"2008-07-10",1,16.000,20601,"MESOCYCLOPS EDAX",2122.00,,
"FI",2008,"2008-07-10",1,16.000,30400,"DIAPTOMID",7781.00,,
"FI",2008,"2008-07-10",1,16.000,51000,"CHYDORUS",5895.00,25,0.26
"FI",2008,"2008-07-10",1,16.000,51103,"DAPHNIA MENDOTAE",236.00,1,1.59
"FI",2008,"2008-07-10",1,16.000,51107,"DAPHNIA RETROCURVA",4951.00,21,1.21
"FI",2008,"2008-07-10",1,16.000,51130,"DAPHNIA PULICARIA",2122.00,9,0.84
"FI",2008,"2008-07-10",1,16.000,51202,"DIAPHANOSOMA BIRGEI",1650.00,7,0.58
"FI",2008,"2008-07-10",1,16.000,53601,"SINOBOSMINA FRYEI",39376.00,90,0.41
"FI",2008,"2008-08-07",1,16.000,10000,"COPEPOD NAUPLII",172595.00,,
"FI",2008,"2008-08-07",1,16.000,15000,"COPEPODITES",50930.00,36,0.42
"FI",2008,"2008-08-07",1,16.000,20302,"DIACYCLOPS THOMASI",60833.00,,
"FI",2008,"2008-08-07",1,16.000,30400,"DIAPTOMID",24050.00,,
"FI",2008,"2008-08-07",1,16.000,51000,"CHYDORUS",446105.00,90,0.26
"FI",2008,"2008-08-07",1,16.000,51107,"DAPHNIA RETROCURVA",43856.00,84,1.06
"FI",2008,"2008-08-07",1,16.000,51202,"DIAPHANOSOMA BIRGEI",69792.00,90,0.68
"FI",2008,"2008-08-07",1,16.000,52301,"LEPTODORA KINDTI",14.00,,
"FI",2008,"2008-08-07",1,16.000,53601,"SINOBOSMINA FRYEI",17920.00,38,0.40
"FI",2008,"2008-09-09",1,16.000,10000,"COPEPOD NAUPLII",70736.00,,
"FI",2008,"2008-09-09",1,16.000,15000,"COPEPODITES",15562.00,11,0.42
"FI",2008,"2008-09-09",1,16.000,20302,"DIACYCLOPS THOMASI",39612.00,,
"FI",2008,"2008-09-09",1,16.000,20601,"MESOCYCLOPS EDAX",4244.00,,
"FI",2008,"2008-09-09",1,16.000,30400,"DIAPTOMID",5659.00,,
"FI",2008,"2008-09-09",1,16.000,51000,"CHYDORUS",132983.00,91,0.28
"FI",2008,"2008-09-09",1,16.000,51103,"DAPHNIA MENDOTAE",943.00,2,0.90
"FI",2008,"2008-09-09",1,16.000,51107,"DAPHNIA RETROCURVA",33010.00,70,1.00
"FI",2008,"2008-09-09",1,16.000,51130,"DAPHNIA PULICARIA",4716.00,10,0.55
"FI",2008,"2008-09-09",1,16.000,51202,"DIAPHANOSOMA BIRGEI",28294.00,60,0.70
"FI",2008,"2008-09-09",1,16.000,52301,"LEPTODORA KINDTI",28.00,,
"FI",2008,"2008-09-09",1,16.000,53601,"SINOBOSMINA FRYEI",8488.00,18,0.38
"FI",2008,"2008-11-10",1,16.000,10000,"COPEPOD NAUPLII",93371.00,,
"FI",2008,"2008-11-10",1,16.000,15000,"COPEPODITES",26880.00,19,0.41
"FI",2008,"2008-11-10",1,16.000,20302,"DIACYCLOPS THOMASI",38197.00,,
"FI",2008,"2008-11-10",1,16.000,20601,"MESOCYCLOPS EDAX",1415.00,,
"FI",2008,"2008-11-10",1,16.000,30400,"DIAPTOMID",14147.00,,
"FI",2008,"2008-11-10",1,16.000,30901,"AGLAODIAPTOMUS CLAVIPES",1415.00,1,1.48
"FI",2008,"2008-11-10",1,16.000,51000,"CHYDORUS",33010.00,70,0.30
"FI",2008,"2008-11-10",1,16.000,51107,"DAPHNIA RETROCURVA",9431.00,20,1.16
"FI",2008,"2008-11-10",1,16.000,51130,"DAPHNIA PULICARIA",5659.00,12,0.81
"FI",2008,"2008-11-10",1,16.000,51202,"DIAPHANOSOMA BIRGEI",472.00,1,0.79
"FI",2008,"2008-11-10",1,16.000,52301,"LEPTODORA KINDTI",42.00,,
"FI",2008,"2008-11-10",1,16.000,53601,"SINOBOSMINA FRYEI",138170.00,90,0.43
"FI",2009,"2009-01-23",1,16.000,10000,"COPEPOD NAUPLII",297797.00,,
"FI",2009,"2009-01-23",1,16.000,15000,"COPEPODITES",1415.00,2,0.50
"FI",2009,"2009-01-23",1,16.000,20302,"DIACYCLOPS THOMASI",130153.00,,
"FI",2009,"2009-01-23",1,16.000,20900,"TROPOCYCLOPS",10610.00,,
"FI",2009,"2009-01-23",1,16.000,30400,"DIAPTOMID",40319.00,56,1.38
"FI",2009,"2009-01-23",1,16.000,51000,"CHYDORUS",236.00,1,0.37
"FI",2009,"2009-01-23",1,16.000,51103,"DAPHNIA MENDOTAE",6602.00,28,1.61
"FI",2009,"2009-01-23",1,16.000,51130,"DAPHNIA PULICARIA",10846.00,46,1.34
"FI",2009,"2009-01-23",1,16.000,53601,"SINOBOSMINA FRYEI",48572.00,132,0.47
"FI",2009,"2009-04-22",1,16.000,10000,"COPEPOD NAUPLII",669158.00,,
"FI",2009,"2009-04-22",1,16.000,15000,"COPEPODITES",130153.00,81,0.50
"FI",2009,"2009-04-22",1,16.000,20302,"DIACYCLOPS THOMASI",550322.00,,
"FI",2009,"2009-04-22",1,16.000,20601,"MESOCYCLOPS EDAX",1415.00,,
"FI",2009,"2009-04-22",1,16.000,20900,"TROPOCYCLOPS",1415.00,,
"FI",2009,"2009-04-22",1,16.000,30400,"DIAPTOMID",50930.00,36,1.36
"FI",2009,"2009-04-22",1,16.000,51000,"CHYDORUS",14619.00,31,0.31
"FI",2009,"2009-04-22",1,16.000,51103,"DAPHNIA MENDOTAE",3301.00,7,1.10
"FI",2009,"2009-04-22",1,16.000,51130,"DAPHNIA PULICARIA",77338.00,97,1.64
"FI",2009,"2009-04-22",1,16.000,53601,"SINOBOSMINA FRYEI",8960.00,19,0.47
